osm_id,osm_type,lat,lon,name,cuisine,addr_street,addr_housenumber,addr_postcode,addr_city,phone,website,opening_hours,outdoor_seating,takeaway,delivery,wheelchair,calle_norm,numero_norm,clave_cruce,distancia_metros,indice_censo,desc_barrio_local,desc_distrito_local,desc_epigrafe,id_seccion_censal_local,metodo_match
3598826464,node,40.4278266,-3.6973416,,,,,,,,,,,,,,,,,1.6610631603066135,321,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1088.0,proximidad
3607622661,node,40.4098926,-3.7025057,Shapla,indian,Calle de Lavapiés,40,28012,Madrid,+34 914684239,https://www.shaplaindianrestaurant.com/,,,,,,LAVAPIÉS,40,LAVAPIÉS|40,1.0660840816858126,1404,EMBAJADORES         ,CENTRO              ,RESTAURANTE,1043.0,proximidad
3614543004,node,40.4130591,-3.7100887,El Escaldón,,Calle del Nuncio,17,28005,Madrid,+34 913655506,http://elescaldon.com/,,,,,,NUNCIO,17,NUNCIO|17,1.7208236703987476,868,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1011.0,proximidad
3614543006,node,40.4138064,-3.7119689,The Vegan Roll,japanese,Calle de Segovia,15,28005,Madrid,+34 825 853 761,https://theveganroll.com/,,,,yes,,SEGOVIA,15,SEGOVIA|15,2.088218883586738,920,PALACIO             ,CENTRO              ,RESTAURANTE,1016.0,proximidad
3617833023,node,40.4271195,-3.7007063,Petisqueira,tapas,Calle de Churruca,6,28004,Madrid,,,,,,,,CHURRUCA,6,CHURRUCA|6,1.8635042892531688,1181,JUSTICIA            ,CENTRO              ,RESTAURANTE,1088.0,proximidad
3627264639,node,40.4158859,-3.7027725,Cocotito,,Calle de Cádiz,7,28002,Madrid,+34 91 723 5106,,,,,,,CÁDIZ,7,CÁDIZ|7,6.7789686818370765,1490,SOL                 ,CENTRO              ,BAR RESTAURANTE,1119.0,proximidad
3631805670,node,40.4249696,-3.7024717,La Almudayna,,Calle del Espíritu Santo,,28004,Madrid,,,,,,,no,ESPÍRITU SANTO,,,6.967084283592619,61,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1094.0,proximidad
3636581141,node,40.41294,-3.7090101,Posada de la Villa,,,,,,,,,,,,,,,,29.19689094908499,215,PALACIO             ,CENTRO              ,RESTAURANTE,1011.0,proximidad
3636581144,node,40.4140502,-3.7086053,Lizarran,spanish,,,,,,,,,,,,,,,6.317790638547954,475,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1008.0,proximidad
3639015519,node,40.4238247,-3.7024087,Los Carnales,,Corredera Baja de San Pablo,53,28004,Madrid,,,,,,,,CORREDERA BAJA DE SAN PABLO,53,CORREDERA BAJA DE SAN PABLO|53,19.73865661173484,1458,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1096.0,proximidad
3670167557,node,40.4167472,-3.7071384,Dehesa Santa María,regional,Plaza de San Ginés,1,28013,Madrid,,http://www.dehesasantamaria.com/,,,,,,SAN GINÉS,1,SAN GINÉS|1,18.157986922635956,1338,SOL                 ,CENTRO              ,RESTAURANTE,1123.0,proximidad
3673294268,node,40.4110073,-3.6943355,Summarium,,Calle Almadén,14,28014,Madrid,,,"Fr-Su 13:00-24:00, Mo,We,Th 20:00-24:00,13:00-16:00",,,,no,ALMADÉN,14,ALMADÉN|14,1.1471592702616464,951,CORTES              ,CENTRO              ,BAR RESTAURANTE,1062.0,proximidad
3680014993,node,40.4196415,-3.6972255,Yakitoro by Chicote,japanese,Calle de la Reina,41,28004,Madrid,+34 91 737 14 41,http://www.yakitoro.com/,,,,,no,REINA,41,REINA|41,1.618892188975782,1042,JUSTICIA            ,CENTRO              ,RESTAURANTE,1074.0,proximidad
3681998376,node,40.4265744,-3.7007642,Aredna,lebanese,Calle de Barceló,5,28004,Madrid,+34 682 050 304,https://arednarestaurante.com,Mo-Su 13:00-00:30,,,,,BARCELÓ,5,BARCELÓ|5,3.187528620474425,0,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1088.0,proximidad
3682201060,node,40.4207751,-3.6981962,Das Meigas,regional,Calle de Barbieri,6,28004,Madrid,+34 915 328 576,http://www.restaurantedasmeigas.com/,,,,,,BARBIERI,6,BARBIERI|6,5.809232719582592,778,JUSTICIA            ,CENTRO              ,RESTAURANTE,1074.0,proximidad
3682248281,node,40.4215465,-3.6995848,Kungfu Noodle,asian,Costanilla de los Capuchinos,3,28004,Madrid,,,,,,,,COSTANILLA DE LOS CAPUCHINOS,3,COSTANILLA DE LOS CAPUCHINOS|3,2.8640559561670766,123,JUSTICIA            ,CENTRO              ,RESTAURANTE,1076.0,proximidad
3682248287,node,40.4160993,-3.7056571,San Cristóbal,regional,Calle de las Postas,10,28012,Madrid,,,,,,,,POSTAS,10,POSTAS|10,13.061002779621244,74,SOL                 ,CENTRO              ,BAR RESTAURANTE,1120.0,proximidad
3682258980,node,40.4156642,-3.705676,El Calamar,regional,Calle de San Cristóbal,11,28012,Madrid,,,,,,,,SAN CRISTÓBAL,11,SAN CRISTÓBAL|11,7.403418597717375,358,SOL                 ,CENTRO              ,RESTAURANTE,1120.0,proximidad
3682258981,node,40.4155575,-3.7056944,Rodríguez,regional,Calle de San Cristóbal,13,28012,Madrid,,,,,,,,SAN CRISTÓBAL,13,SAN CRISTÓBAL|13,4.7977522883318,358,SOL                 ,CENTRO              ,RESTAURANTE,1120.0,proximidad
3682315225,node,40.4143906,-3.7065497,Fonda La Lechuga,regional,Calle de la Lechuga,2,28012,Madrid,+34 91 364 1116,http://www.fondalalechuga.com/,,,,,,LECHUGA,2,LECHUGA|2,17.12506236609511,338,SOL                 ,CENTRO              ,BAR RESTAURANTE,1121.0,proximidad
3683540617,node,40.4111418,-3.7071195,Sahuaro,mexican,Plaza de Cascorro,,28012,Madrid,+34 914 29 64 49,https://sahuaromadrid.com/,Mo-Th 13:00-24:00; Fr-Sa 13:00-01:30; Su 11:00-24:00,,,,yes,CASCORRO,,,2.5366271087427568,727,EMBAJADORES         ,CENTRO              ,BAR RESTAURANTE,1028.0,proximidad
3683540621,node,40.4145408,-3.7079542,La Taberna de Mister Pinkleton,,Calle de Cuchilleros,7,28005,Madrid,+34 913 64 02 63,http://www.latabernademisterpinkleton.com/,,,,,,CUCHILLEROS,7,CUCHILLEROS|7,9.938187707163696,1305,SOL                 ,CENTRO              ,BAR RESTAURANTE,1121.0,proximidad
3685201563,node,40.4161194,-3.7112893,Retrogusto,,Plaza del Biombo,,28013,Madrid,+34 912 50 84 85,,,,,,,BIOMBO,,,16.333419647982062,219,PALACIO             ,CENTRO              ,RESTAURANTE,1007.0,proximidad
3685201565,node,40.4159828,-3.711718,Pisco 41,peruvian,Calle de San Nicolás,8,28013,Madrid,,https://pisco41.es/,,,,,,SAN NICOLÁS,8,SAN NICOLÁS|8,11.078855898244292,891,PALACIO             ,CENTRO              ,RESTAURANTE,1007.0,proximidad
3685201566,node,40.4158907,-3.7121012,Los Arrieros,regional,Calle de San Nicolás,9,28013,Madrid,,http://www.losarrieros.net/,,,,,,SAN NICOLÁS,9,SAN NICOLÁS|9,0.6374319278713266,566,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1001.0,proximidad
3690989812,node,40.4206741,-3.7007376,Bósforos,turkish,Calle de Hortaleza,6,28004,Madrid,+34 91 532 36 94,,,,,,,HORTALEZA,6,HORTALEZA|6,0.8212107200009923,1100,JUSTICIA            ,CENTRO              ,RESTAURANTE,1074.0,proximidad
3693017822,node,40.4196362,-3.6987737,Mercado de la Reina,,Gran Vía,12,28013,Madrid,+34 91 521 31 98,,,yes,,,no,GRAN VÍA,12,GRAN VÍA|12,3.2706670414167,694,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1074.0,proximidad
3695444236,node,40.4145536,-3.7029072,Plaza del Ángel,chinese,Plaza del Ángel,1,28012,Madrid,+34 91 5312166,http://www.restauranteplazadelangel.es/?class_id=8&class_title_es=VERDURAS,,,,,,ÁNGEL,1,ÁNGEL|1,7.387003753309496,127,CORTES              ,CENTRO              ,BAR RESTAURANTE,1069.0,proximidad
3703256001,node,40.4142275,-3.7020664,Los Madroños,,Plaza del Ángel,11,28012,Madrid,,,,,,,yes,ÁNGEL,11,ÁNGEL|11,28.877020724271983,1355,CORTES              ,CENTRO              ,RESTAURANTE,1067.0,proximidad
3703279156,node,40.4200634,-3.6981904,Haranita,,Calle de Víctor Hugo,,28004,Madrid,,,We-Sa 13:30-24:00,,,,,VÍCTOR HUGO,,,6.383686124547877,1125,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1074.0,proximidad
3703279157,node,40.4191366,-3.6979666,La Primera,,Gran Vía,1,28013,Madrid,+34 910520620,http://www.restaurantelaprimera.com/,,,,,no,GRAN VÍA,1,GRAN VÍA|1,3.4736277072685486,654,CORTES              ,CENTRO              ,RESTAURANTE,1072.0,proximidad
3706778744,node,40.4284811,-3.7034676,Mami Tacos Birrieria,,Calle de San Andrés,31,28004,Madrid,,,,,,,no,SAN ANDRÉS,31,SAN ANDRÉS|31,2.2857033545308125,549,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1090.0,proximidad
3713711214,node,40.4163726,-3.7004894,Café del Príncipe,,Plaza de Canalejas,5,28014,Madrid,+34 915 31 93 84,http://cafedelprincipe.com/,,,,,limited,CANALEJAS,5,CANALEJAS|5,6.014467873546173,490,CORTES              ,CENTRO              ,BAR RESTAURANTE,1069.0,proximidad
3713711215,node,40.4162921,-3.700318,Pampa Beef,argentinian,Calle del Príncipe,3,28012,Madrid,,http://www.pampabar.com/,,,,,,PRÍNCIPE,3,PRÍNCIPE|3,1.4018369062185876,788,CORTES              ,CENTRO              ,BAR RESTAURANTE,1069.0,proximidad
3713711218,node,40.4157636,-3.7002673,Prada a Tope,regional,Calle del Príncipe,11,28012,Madrid,+34 914 295 921,https://pradaatopemadrid.com/,Mo off; Tu-Su 12:00-24:00,,,,,PRÍNCIPE,11,PRÍNCIPE|11,2.701922765635594,634,CORTES              ,CENTRO              ,BAR RESTAURANTE,1069.0,proximidad
3713711220,node,40.4152444,-3.7003699,100 Montaditos,sandwich,Calle del Príncipe,18,28012,Madrid,,http://spain.100montaditos.com/,,,,,yes,PRÍNCIPE,18,PRÍNCIPE|18,15.22023939460785,754,CORTES              ,CENTRO              ,BAR RESTAURANTE,1069.0,proximidad
3713711221,node,40.4152613,-3.7002189,Dim Sum Market,asian,Calle del Príncipe,19,28012,Madrid,+34 911 569 288,http://www.dimsummarket.es/,,,,,,PRÍNCIPE,19,PRÍNCIPE|19,1.7871350082230308,754,CORTES              ,CENTRO              ,BAR RESTAURANTE,1069.0,proximidad
3715230150,node,40.4179822,-3.7083295,Anema e Core,italian,Calle de los Donados,2,28013,Madrid,+34 91 542 22 53,http://www.anemaecore.net/,"Mo-Su 13:30-16:00, 20:30-00:00",,,,,DONADOS,2,DONADOS|2,0.9829416400467507,1329,SOL                 ,CENTRO              ,RESTAURANTE,1124.0,proximidad
3792740194,node,40.4221791,-3.7086096,La Txapela,regional,Gran Vía,64,28013,Madrid,+34 917581213,http://www.txapelarestaurant.es/nosotros/restaurantes,,,,,yes,GRAN VÍA,64,GRAN VÍA|64,1.134936763258842,37,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1112.0,proximidad
3828719388,node,40.4209054,-3.7001867,El Pezcador,regional,Calle de las Infantas,,28004,Madrid,,,,,,,,INFANTAS,,,1.355118898171419,541,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1076.0,proximidad
3851689925,node,40.4117805,-3.6954335,La Malontina,spanish,Calle de la Verónica,4,28014,Madrid,,https://lamalontina.es,,,yes,,limited,VERÓNICA,4,VERÓNICA|4,2.241338468418904,256,CORTES              ,CENTRO              ,RESTAURANTE,1062.0,proximidad
3891056426,node,40.4221287,-3.6984045,Gioia,italian,Calle de San Bartolomé,23,28004,Madrid,+34 91 521 55 47,https://www.gioiamadrid.es/,,,,,yes,SAN BARTOLOMÉ,23,SAN BARTOLOMÉ|23,0.48829995445880703,148,JUSTICIA            ,CENTRO              ,RESTAURANTE,1076.0,proximidad
3897299359,node,40.4217167,-3.6986221,El Rincón de los Cuates,mexican,Calle de San Bartolomé,7,,,,https://elrincondeloscuates.com/,,,,,no,SAN BARTOLOMÉ,7,SAN BARTOLOMÉ|7,1.1203515940509228,1104,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1076.0,proximidad
3897299361,node,40.4258182,-3.6973935,Parrilla De María,steak_house,,,,,,,,,,,,,,,1.7547949579300364,715,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1082.0,proximidad
3897299362,node,40.4231407,-3.6981192,Puravaca,,,,,,,,,,,,,,,,7.165132925072637,157,JUSTICIA            ,CENTRO              ,RESTAURANTE,1081.0,proximidad
3949475108,node,40.4171284,-3.6986354,Ariza,spanish,Calle de Arlabán,9,28014,,,,,,,,,ARLABÁN,9,ARLABÁN|9,4.716383870784365,1018,CORTES              ,CENTRO              ,BAR RESTAURANTE,1072.0,proximidad
3958480053,node,40.4151825,-3.7082627,Mesón del Boquerón,,Calle de la Cava de San Miguel,,28005,Madrid,,,,,,,limited,CAVA DE SAN MIGUEL,,,6.790378641993243,360,SOL                 ,CENTRO              ,BAR RESTAURANTE,1121.0,proximidad
3976285870,node,40.4180771,-3.7031781,El Manantial,regional,Calle de Tetuán,30,28013,Madrid,+34 91 523 3062,http://www.sidreria.com/elmanantial/detalle.asp,,,,,,TETUÁN,30,TETUÁN|30,7.910441043868927,114,SOL                 ,CENTRO              ,BAR RESTAURANTE,1119.0,proximidad
3976300417,node,40.4178277,-3.7033283,Wok Sun,asian,Calle de Tetuán,24,28013,Madrid,+34910166216,,,no,yes,,,TETUÁN,24,TETUÁN|24,1.4210286935228433,1262,SOL                 ,CENTRO              ,BAR RESTAURANTE,1119.0,proximidad
3981547226,node,40.4122071,-3.6982208,Taberna Los Chanquetes,regional,Calle de Moratín,2,28014,Madrid,+34 91 429 02 45,http://www.tabernaloschanquetes.es/,,,,,,MORATÍN,2,MORATÍN|2,17.378701738501825,393,CORTES              ,CENTRO              ,RESTAURANTE,1066.0,proximidad
3986199309,node,40.4139983,-3.6989107,Casa González,,Calle del León,12,28014,Madrid,+34 914 29 5618,https://www.casagonzalez.es/,"Mo-Th 09:30-00:00; Fr, Sa 09:30-01:00; Su 11:00-18:00",,,,,LEÓN,12,LEÓN|12,1.6103109597680052,664,CORTES              ,CENTRO              ,BAR RESTAURANTE,1068.0,proximidad
3999092886,node,40.4142751,-3.7081564,Bodegas Ricla,regional,Calle de Cuchilleros,6,28005,Madrid,+34 91 9483101,,,,,,,CUCHILLEROS,6,CUCHILLEROS|6,22.271036052715584,1528,SOL                 ,CENTRO              ,RESTAURANTE,1121.0,proximidad
3999092887,node,40.4151501,-3.7082345,Mesón de la Tortilla,,Calle de la Cava de San Miguel,,28005,Madrid,,,,,,,,CAVA DE SAN MIGUEL,,,11.548102633723309,360,SOL                 ,CENTRO              ,BAR RESTAURANTE,1121.0,proximidad
4012426927,node,40.4189728,-3.7004039,Cuzco Lupita,peruvian,Calle de los Jardines,21,28013,Madrid,+34 914 34 38 07,,,,,,no,JARDINES,21,JARDINES|21,2.853566161035899,1245,SOL                 ,CENTRO              ,RESTAURANTE,1118.0,proximidad
4012426928,node,40.4188633,-3.6995552,Steak Burger,,Calle de la Virgen de los Peligros,,28013,Madrid,,,,,,,,VIRGEN DE LOS PELIGROS,,,2.0403500228706455,726,CORTES              ,CENTRO              ,RESTAURANTE,1072.0,proximidad
4113118604,node,40.4287555,-3.701794,Bar Vinos,,Calle de Sagasta,2,28004,Madrid,,,,,,,,SAGASTA,2,SAGASTA|2,16.58683556346495,287,JUSTICIA            ,CENTRO              ,RESTAURANTES DE COMIDA RAPIDA,1089.0,proximidad
4121955392,node,40.4232943,-3.7014931,Navaja,,Calle de Valverde,42,28004,Madrid,+34 636 85 23 04,https://restaurantenavaja.com/,,,,,,VALVERDE,42,VALVERDE|42,10.617520340445855,1161,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1095.0,proximidad
4125784496,node,40.4165825,-3.7070557,La Carbonería,,Calle de Coloreros,5,28013,Madrid,+34 913 54 67 27,,,,,,,COLOREROS,5,COLOREROS|5,3.1706622147972783,1338,SOL                 ,CENTRO              ,RESTAURANTE,1123.0,proximidad
4157221704,node,40.4132122,-3.7083551,Taberna La Concha,,Calle de la Cava Baja,7,28005,Madrid,+34 616 91 06 71,http://www.laconchataberna.com/en,Sa-Su 12:30-23:00; Mo-Fr 13:00-23:00,,,,,CAVA BAJA,7,CAVA BAJA|7,8.687243171262057,222,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1009.0,proximidad
4161556815,node,40.4123646,-3.7091763,Casa Curro,,Calle de la Cava Baja,23,28005,Madrid,,http://www.tabernacasacurro.com/,,,,,,CAVA BAJA,23,CAVA BAJA|23,10.952812083192285,616,PALACIO             ,CENTRO              ,RESTAURANTE,1011.0,proximidad
4163717296,node,40.4132934,-3.7084644,Movida,,Calle de la Cava Baja,10,28005,Madrid,,,,,,,limited,CAVA BAJA,10,CAVA BAJA|10,15.891571205497444,1389,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1009.0,proximidad
4163717298,node,40.4148373,-3.7083152,Taberna Chiquita,,Calle de la Cava de San Miguel,,28005,Madrid,,,,,,,,CAVA DE SAN MIGUEL,,,9.442393491338077,212,PALACIO             ,CENTRO              ,RESTAURANTE,1008.0,proximidad
4163717300,node,40.41512,-3.708437,Rincón de Ati,,Calle de la Cava de San Miguel,,28005,Madrid,,,,,,,,CAVA DE SAN MIGUEL,,,1.9644001138975369,897,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1008.0,proximidad
4171202750,node,40.4161768,-3.7022004,Las Bravas,,Pasaje de Matheu,5,28012,Madrid,+34 91 521 51 41,http://lasbravas.com/,,,,,,PASAJE DE MATHEU,5,PASAJE DE MATHEU|5,3.04946270685809,1251,SOL                 ,CENTRO              ,RESTAURANTE,1119.0,proximidad
4171202751,node,40.4161717,-3.7020958,La Ría,regional,Pasaje de Matheu,1,28012,Madrid,,,,,,,,PASAJE DE MATHEU,1,PASAJE DE MATHEU|1,9.096760886753835,1251,SOL                 ,CENTRO              ,RESTAURANTE,1119.0,proximidad
4171202754,node,40.4160548,-3.7021968,El Rocío,,Pasaje de Matheu,,,Madrid,,,,,,,,PASAJE DE MATHEU,,,5.639161297528847,474,SOL                 ,CENTRO              ,BAR RESTAURANTE,1119.0,proximidad
4171202755,node,40.4151598,-3.701715,Las Brasas de Vulcano,spanish,Calle de Álvarez Gato,,28012,Madrid,,,,,,,,ÁLVAREZ GATO,,,10.321975249484986,997,CORTES              ,CENTRO              ,BAR RESTAURANTE,1069.0,proximidad
4171728988,node,40.4091894,-3.6927097,Tierra Burrito Bar,mexican,Calle de Atocha,120,28012,Madrid,+34 910 05 97 44,https://www.tierraburritos.com,"Fr-Sa 11:00-06:30; Mo-Th,Su 11:00-00:30",no,,,limited,ATOCHA,120,ATOCHA|120,28.647649161488324,578,EMBAJADORES         ,CENTRO              ,BAR RESTAURANTE,1058.0,proximidad
4173478089,node,40.4223029,-3.6965705,Taberna Maldeamores,,,,,,,,,,,,,,,,10.606445645006565,1077,JUSTICIA            ,CENTRO              ,RESTAURANTE,1077.0,proximidad
4177215769,node,40.4150858,-3.7018637,Inclán Brutal Bar,spanish,Calle de Álvarez Gato,4,28012,Madrid,+34 910 23 80 38,http://www.inclanbrutal.com/,Mo-Su 12:00-01:30,,,,,ÁLVAREZ GATO,4,ÁLVAREZ GATO|4,0.8705266990413272,84,CORTES              ,CENTRO              ,RESTAURANTE,1069.0,proximidad
4177215770,node,40.4150959,-3.7021162,La Tía Cebolla,regional,Calle de la Cruz,27,28012,Madrid,,http://www.latiacebolla.es/,,,,,limited,CRUZ,27,CRUZ|27,22.661336813399505,396,CORTES              ,CENTRO              ,BAR RESTAURANTE,1069.0,proximidad
4185299207,node,40.4218535,-3.6990772,Gastromaquia,mediterranean,Calle de Pelayo,,28004,Madrid,+34 91 522 6413,,,,,,,PELAYO,,,0.39350197085520866,1040,JUSTICIA            ,CENTRO              ,RESTAURANTE,1076.0,proximidad
4185455248,node,40.4239936,-3.7091148,Jingxi Hotpot,,Calle del Álamo,5,28015,Madrid,,,,,,,limited,ÁLAMO,5,ÁLAMO|5,2.004263160208925,1485,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1112.0,proximidad
4190875814,node,40.4118205,-3.7150555,El Landó,,,,,,,,,,,,,,,,3.2859915141384777,924,PALACIO             ,CENTRO              ,RESTAURANTE,1018.0,proximidad
4213142636,node,40.4219064,-3.6964147,Perritxico,basque,Calle de Augusto Figueroa,32,28004,Madrid,,,,,,,,AUGUSTO FIGUEROA,32,AUGUSTO FIGUEROA|32,0.720859518376152,1105,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1077.0,proximidad
4213650552,node,40.419033,-3.7076996,Bolero Meatballs,,Calle de las Conchas,4,28013,Madrid,,,,,,,,CONCHAS,4,CONCHAS|4,8.552206499270358,1232,SOL                 ,CENTRO              ,RESTAURANTE,1117.0,proximidad
4213675801,node,40.4154407,-3.702394,Tapas & Más,regional,Calle de Espoz y Mina,18,28012,Madrid,+34 915 21 23 37,,,,,,,ESPOZ Y MINA,18,ESPOZ Y MINA|18,12.114992665787142,356,SOL                 ,CENTRO              ,RESTAURANTE,1119.0,proximidad
4213675802,node,40.4151459,-3.7012718,Santa Ana Tandoori,indian,Calle de Núñez de Arce,15,28012,Madrid,+34 912 79 27 22,http://www.santaanatandoori.com/,,,,,,NÚÑEZ DE ARCE,15,NÚÑEZ DE ARCE|15,1.885019264810785,1000,CORTES              ,CENTRO              ,BAR RESTAURANTE,1069.0,proximidad
4213675803,node,40.4156774,-3.7011963,La Casa del Abuelo,regional,Calle de Núñez de Arce,5,28012,Madrid,+34 910 000 133,http://lacasadelabuelo.es/,,,,,,NÚÑEZ DE ARCE,5,NÚÑEZ DE ARCE|5,3.5333769790631493,455,CORTES              ,CENTRO              ,BAR RESTAURANTE,1069.0,proximidad
4213743489,node,40.4156742,-3.7013148,Mero México,mexican,Calle de Núñez de Arce,4,28012,Madrid,+34 914 21 15 24,,"Su, Tu-Th 13:30-16:30, 20:30-00:00; Fr-Sa 13:30-16:30, 20:30-01:30",,,,,NÚÑEZ DE ARCE,4,NÚÑEZ DE ARCE|4,0.8701049712918822,793,CORTES              ,CENTRO              ,BAR RESTAURANTE,1069.0,proximidad
4237445569,node,40.4167545,-3.7016751,Bacoa,burger,Carrera de San Jerónimo,3,28014,Madrid,+34 915212258,http://www.bacoa.es/,,,,,,SAN JERÓNIMO,3,SAN JERÓNIMO|3,2.782704936722177,550,SOL                 ,CENTRO              ,RESTAURANTES DE COMIDA RAPIDA,1119.0,proximidad
4237445570,node,40.4167537,-3.7015659,La Taurina,regional,Carrera de San Jerónimo,5,28014,Madrid,+34 915 31 39 69,http://www.lataurina.com/,,,,,,SAN JERÓNIMO,5,SAN JERÓNIMO|5,0.8564063361186931,1319,SOL                 ,CENTRO              ,BAR RESTAURANTE,1119.0,proximidad
4237445571,node,40.416748,-3.7015068,De María,argentinian,Carrera de San Jerónimo,5,28014,Madrid,+34 915 224 827,http://www.demariarestaurante.es/,,,,,,SAN JERÓNIMO,5,SAN JERÓNIMO|5,5.762852806705465,1319,SOL                 ,CENTRO              ,BAR RESTAURANTE,1119.0,proximidad
4237517690,node,40.4138986,-3.6994741,Balón Tokio,japanese,Calle de Echegaray,29,28014,Madrid,+34914296509,,"Su-Mo, We-Th 13:00-17:00, 19:30-01:00; Fr-Sa 13:00-17:00, 19:30-02:00",,,,,ECHEGARAY,29,ECHEGARAY|29,17.260847586374982,660,CORTES              ,CENTRO              ,RESTAURANTE,1068.0,proximidad
4237517691,node,40.4139695,-3.6994791,Come Prima,italian,Calle de Echegaray,29,28014,Madrid,,,,,,,,ECHEGARAY,29,ECHEGARAY|29,9.360873552759573,660,CORTES              ,CENTRO              ,RESTAURANTE,1068.0,proximidad
4237517695,node,40.4160101,-3.7012138,La Taberna del Chato,,Calle de la Cruz,,,Madrid,+34 915 231 629,http://www.tabernadelchato.com/,,,,,,CRUZ,,,7.943453506956569,50,SOL                 ,CENTRO              ,BAR RESTAURANTE,1119.0,proximidad
4237517697,node,40.4159227,-3.7013396,City Kebab,kebab,Calle de la Cruz,10,,Madrid,+34 651 96 81 35,,,,,,,CRUZ,10,CRUZ|10,13.520978897726636,185,CORTES              ,CENTRO              ,BAR RESTAURANTE,1069.0,proximidad
4249587889,node,40.4285252,-3.7027332,Xin,asian,,,,,,,,,,,,,,,1.1273178614120123,1149,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1090.0,proximidad
4253314999,node,40.4141295,-3.6976579,Sidrería Zerain,basque,,,,,,,,,,,,,,,0.8544704053346469,563,CORTES              ,CENTRO              ,RESTAURANTE,1065.0,proximidad
4273746041,node,40.4208645,-3.7039115,Hattori Hanzo,japanese,Calle de Mesonero Romanos,17,28004,Madrid,+34 917 865 780,https://hattori-hanzo.com.es/,"Su-Th 13:30-23:30, Fr,Sa 13:30-01:00",,,,,MESONERO ROMANOS,17,MESONERO ROMANOS|17,12.390373418969093,444,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1116.0,proximidad
4303929546,node,40.4131212,-3.7133162,Taberna Rayuela,regional,Calle de la Morería,8,28005,Madrid,+34 91 365 82 76,http://www.tabernarayuela.com/,,,,,,MORERÍA,8,MORERÍA|8,1.4224187855708992,227,PALACIO             ,CENTRO              ,RESTAURANTE,1016.0,proximidad
4303929547,node,40.4132002,-3.7106094,La Esquina Mexicana,,Calle del Príncipe de Anglona,1,28005,Madrid,+34 910661537,http://laesquinamexicana.es,,,,,,PRÍNCIPE DE ANGLONA,1,PRÍNCIPE DE ANGLONA|1,2.5594711808519457,869,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1011.0,proximidad
4307703191,node,40.4151546,-3.7025402,Bayres Beef,argentinian,,,,,,,,,,,,,,,3.670153061354298,1527,SOL                 ,CENTRO              ,RESTAURANTE,1119.0,proximidad
4325214171,node,40.4189787,-3.7078695,Los Amigos,regional,Calle de las Conchas,,28013,Madrid,,,,,,,,CONCHAS,,,4.129736573108654,1231,SOL                 ,CENTRO              ,BAR RESTAURANTE,1117.0,proximidad
4330837289,node,40.422465,-3.6953578,Casa Marius,,Calle del Almirante,2,28004,Madrid,+34 910 70 92 96,,,,,,,ALMIRANTE,2,ALMIRANTE|2,7.936230631734659,1460,JUSTICIA            ,CENTRO              ,RESTAURANTE,1073.0,proximidad
4330837290,node,40.4202518,-3.6974757,Celso y Manolo,regional,Calle de la Libertad,1,28004,Madrid,+34 91 531 80 79,http://www.celsoymanolo.es/,,,,,,LIBERTAD,1,LIBERTAD|1,7.298248368899953,586,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1074.0,proximidad
4335207562,node,40.4203519,-3.7003729,Angelita,,Calle de la Reina,4,28004,Madrid,+34 915 21 66 78,http://madrid-angelita.es/,,,,,,REINA,4,REINA|4,15.337550964148928,1465,JUSTICIA            ,CENTRO              ,RESTAURANTES DE COMIDA RAPIDA,1074.0,proximidad
4339715609,node,40.4099273,-3.692706,Tablafina,,,,,,,,,,,,limited,,,,22.550159000879653,434,CORTES              ,CENTRO              ,RESTAURANTE,1062.0,proximidad
4345793584,node,40.4246147,-3.7020043,Fantastic V,,Corredera Alta de San Pablo,4,28004,Madrid,+34 913 77 67 97;+34 689979507,,,,,,,CORREDERA ALTA DE SAN PABLO,4,CORREDERA ALTA DE SAN PABLO|4,28.421140450579852,810,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1094.0,proximidad
