osm_id,osm_type,lat,lon,name,cuisine,addr_street,addr_housenumber,addr_postcode,addr_city,phone,website,opening_hours,outdoor_seating,takeaway,delivery,wheelchair
6170767786,node,40.4054052,-3.7017888,Casa Pepe,spanish,Ronda de Valencia,18,,,,,,no,,,no
6188888286,node,40.4209578,-3.7033234,La Nueva Troje,,Calle del Desengaño,,,,,,,,,,
6208941634,node,40.4198525,-3.7074993,Asador de Aranda,regional,Calle Preciados,44,28013,Madrid,+34 915 47 21 56,,,,,,
6257688992,node,40.428237,-3.6930478,La chula de chamberí,,Calle de Fernando El Santo,11,28010,Madrid,+34 913085549,,,,,,
6257688995,node,40.4289633,-3.7012387,La manon,french;sandwich,Calle de Sagasta,5,28004,Madrid,+34 910818309,,,,,,
6257690489,node,40.4283371,-3.6952257,La Pilla,,3 Calle de Almagro,,28010,Madrid,+34 910 81 95 38,https://www.privateaser.es/local/38161-la-pilla,,,,,
6257701185,node,40.4262994,-3.6924711,Petit Appetit Monte Esquinza,,,,,,,,,,,,
6258415785,node,40.4186693,-3.6994716,Hojaldrería,,Calle de la Virgen de los Peligros,8,28013,,+34910599153,https://www.hojaldreria.com/,Mo-Fr 08:30-19:00; Sa-Su 10:00-19:00,,,,
6262521686,node,40.4233567,-3.7104243,Nice To Meet You,regional,Gran Vía,80,28013,Madrid,,http://www.nicetomeetyoumadrid.com,"Tu-Fr 20:30-23:00; Sa 14:00-16:00,20:30-23:00; Su 14:00-16:00",,,,limited
6311521190,node,40.4126738,-3.6963353,Taberna de la Elisa,,Calle de Santa María,42,28014,Madrid,,,,,,,
6321678492,node,40.419828,-3.7073269,Steak Burger,,Calle Preciados,42,,,,,,,,,
6330624585,node,40.4121095,-3.7247096,Taberna Valdepeñas,traditional;manchega;regional,,,,,,,,no,,,
6342121993,node,40.4179556,-3.7004476,Terraza del Casino,,,,,,,https://web.casinodemadrid.es/,,,,,
6376894385,node,40.4134718,-3.6957067,El Gallo Canta,,Calle de Jesús,2,28014,Madrid,+34 914 29 27 62,,,,,,limited
6379010018,node,40.410528,-3.7074921,Casa Amadeo Los Caracoles,,,,,,+34913659439,https://www.caracolesdeamadeo.com/,,,,,
6395644009,node,40.4142716,-3.7071308,The Hat Rooftop Bar,,,,,,,https://thehatmadrid.com/,,,,,
6416604992,node,40.425016,-3.7006706,Ōven mozzarella bar,italian;pasta;pizza,,,,,,,,,,,
6418370409,node,40.4239946,-3.6970414,Frida,,,,,,,,"Fr,Sa,PH 10:00-01:00, Su-Th 10:00-24:00",,,,
6439431885,node,40.4157147,-3.7057792,Jungleking,,Calle del Marqués Viudo de Pontejos,15,,,,,,,,,
6448649485,node,40.4159756,-3.6995699,Solo de Croquetas,spanish,Calle de Echegaray,5,28014,Madrid,,https://solodecroquetas.es,"Mo 00:00-01:00,13:30-16:00,19:30-24:00; Tu-Th 13:30-16:00,19:30-24:00; Fr 13:30-16:30,19:30-24:00; Sa,Su 00:00-01:00,13:00-17:00,19:30-24:00",,yes,yes,
6449373585,node,40.4243343,-3.7035137,Les Mauvais Garçons,,Calle de la Madera,36,28004,Madrid,,,,,,,
6467071888,node,40.4139622,-3.7008469,H10 bar,,,,,,,,,,,,
6475104265,node,40.4124765,-3.7082458,La Botillería de Maxi,,,,,,,,,,,,
6475196475,node,40.4103033,-3.7061762,La Alegría de la Huerta,,Calle de las Dos Hermanas,22,28012,Madrid,+34 91 017 6583,,,,only,,
6499873321,node,40.4105047,-3.7062521,La Minoterie,crepe;french,Calle de la Encomienda,23,28012,Madrid,+34 910 25 42 02,https://laminoterie.es/,Tu-Fr 13:00-24:00; Sa-Su 11:00-24:00,no,,,
6502623207,node,40.4163594,-3.710077,Mama Dumplings,chinese,Calle de Santiago,10,28013,Madrid,+34 919 355 678,,,,,,
6504527355,node,40.4137702,-3.6969025,Mariano,regional,Calle de Lope de Vega,25,28014,Madrid,+34 914292993,https://www.tabernamariano.com/,"Mo-Sa 10:00-18:00,20:30-01:30",,,,no
6509866208,node,40.4220139,-3.6962825,Roostiq,,Calle de Augusto Figueroa,47,,Madrid,+34 918 53 24 34,https://roostiqmadrid.com/,,,,,
6538480785,node,40.4171678,-3.7113353,Café de los Austrias,spanish,Plaza de Ramales,3,28013,Madrid,+34 915 59 84 36,https://cafelosaustrias.com/,Mo-Fr 09:00-00:00; Sa-Su 10:00-01:00,,,,
6540470885,node,40.4284947,-3.6950858,La Pilla,,Calle de Almagro,3,,,,,,,,,
6553913569,node,40.4228333,-3.7096273,El Gaucho,argentinian,Gran Vía,72,28013,Madrid,,,,,,,
6553913579,node,40.4221447,-3.7085536,La Sirena Verde,regional,Gran Vía,62,28013,Madrid,+34 91 547 39 10,http://www.restaurante-marisqueria-madrid.es/es/,,,,,
6553934904,node,40.4210229,-3.7068035,Honest Greens,,Gran Vía,52,28013,Madrid,,,,,,,
6585140796,node,40.4284534,-3.6987416,Nakama,sushi,Calle de Sagasta,23,28004,,+34 91 605 9268,https://www.nakamasushibar.com/,,,,,
6612138785,node,40.4113176,-3.707692,La Bobia,spanish,,,,,,https://grupolafabrica.es/restaurante-la-bobia/,,,,,
6628543886,node,40.4187342,-3.6997175,Brescia,italian,Calle de la Virgen de los Peligros,7,,,,https://bresca.es/virgen-de-los-peligros/,Su-Th 12:00-00:00; Fr-Sa 12:00-01:00,no,,,
6684049135,node,40.422211,-3.6907019,Pelotari,,,,,,+34 915 78 24 97,http://pelotari-asador.com/,,,,,
6691710960,node,40.4127284,-3.6996012,Leña Bar y Restaurante,spanish,,,,,,,,,,,
6693480850,node,40.4152377,-3.7042458,La Casa de las Torrijas,spanish,,,,,,,,,,,
6738441885,node,40.4160718,-3.7115556,Restaurante Dans le noir,,,,,,+34 912 96 27 61,http://www.madrid.danslenoir.es/,,,,,
6768793385,node,40.4192984,-3.6975674,Vinitus,tapas,Gran Vía,4,,,+34 916 14 44 21,https://www.laflautagroup.com/,Mo-Su 09:00-01:00,,,,
6788426790,node,40.4192822,-3.7033989,Focadeli,italian,,,,,,,,,,,
6788486987,node,40.4106773,-3.6995051,Bresca,italian,,,,,,,,,,,
6806382285,node,40.4222351,-3.6907431,El Pelotari,,,,,,,,,,,,
6853945891,node,40.4220011,-3.7116977,Casa Jacinto,mediterranean;spanish;regional;local,Calle del Reloj,20,28013,,+34915426725,https://www.restaurantecasajacinto.com/,Tu-Sa 13:00-16:30; Su 13:00-17:00,,,,
6854045190,node,40.4274405,-3.692978,Las Reses,,Calle de Orfila,3,,,,,,,,,
6896659516,node,40.413673,-3.6994414,Taberna El Sur de Huertas,,Calle de las Huertas,24,28014,Madrid,,,Mo-Su 12:00-00:30,,,,
6922981307,node,40.4244129,-3.7252756,El Caribe,,,,,,,,,,,,
6924756054,node,40.4217435,-3.7201198,Oktoberfest Biergarten,,,,,,+34 91 541 85 16,http://www.oktoberfest-biergarten.com,,no,,,no
6943824428,node,40.4251672,-3.6989903,Guasa,venezuelan,Calle de San Lorenzo,9,28004,,,https://www.guasagroup.com/guasa-madrid/,"We, Th, Su 13:00-16:00, 20:00-22:30; Fr, Sa 13:00-16:00, 20:00-23:30",,,,
6945347197,node,40.4178989,-3.696253,Casa Suecia,mediterranean,Calle del Marqués de Casa Riera,4,28014,,+34 910 51 35 92,https://casasuecia.es/es/inicio/,,,,,
6959892286,node,40.4152211,-3.71317,La rebelión de los mandiles,,,,,,,,,,,,
6965525847,node,40.4079482,-3.6984499,Primadonna,pizza,,,,,,,,,,,
6991759443,node,40.4175091,-3.7108181,Taberna el Zorzal,,,,,,,https://www.tabernaelzorzal.es/,,,,,
7008452885,node,40.4060838,-3.6949468,Habesha,,Paseo de Santa María de la Cabeza,16,28045,Madrid,,,,,,,
7021697086,node,40.4131701,-3.7006227,Zuppa,,,,,,,,,,,,
7021703585,node,40.4125294,-3.6992463,Zuppa,,,,,,,,,,,,
7038697086,node,40.4245829,-3.6956332,Roots Lamarca,,Calle de Fernando VI,10,28004,Madrid,+34 914 421 229,https://www.rootslamarca.com,Mo-Su 09:00-22:00,,,,
7042301152,node,40.4222185,-3.7099091,Miyama,japanese,Calle de la Flor Baja,5,28013,,+34 91 540 1386,https://www.restaurantemiyama.com/,,,,,
7069690385,node,40.4279411,-3.6979001,Ocafú Taberna Gallega Sagasta,,Calle de Sagasta,24,28004,Madrid,+34 917 469 188,https://ocafu.com/#sagasta,,,,,yes
7088183338,node,40.4126966,-3.6960121,Tandem,italian,Calle de Santa María,39,28014,Madrid,+34 910 16 80 67,https://eltriciclo.es/tandem/,,,,,
7134090685,node,40.4138361,-3.7075945,Healthy Poke,,Calle de Toledo,26,28005,,,,,,,,
7207638721,node,40.4165388,-3.6957605,Paradis Madrid,,,,,,+34 914 29 7303,https://paradismadrid.es/,,,,,
7213695085,node,40.4135755,-3.6997425,Amano,,Plaza de Matute,4,28012,,+34 91 527 7970,https://www.a3manos.es,,,,,
7285375885,node,40.4148303,-3.7037401,100 Montaditos,sandwich,,,,,,,,,,,
7306931154,node,40.413883,-3.7076002,Ramen Shifu,ramen,Calle de Toledo,24,28005,Madrid,+34 910 581 854,https://www.ramenshifu.com/ramen-shifu-plaza-mayor/,"Tu-Th 13:00-16:15, 20:00-23:30; Fr-Su 13:00-16:30, 20:00-00:00",,,,
7736930265,node,40.4227628,-3.6985824,Mad Mad Vegan,,Calle de Pelayo,19,28004,,+34 91 4442077,https://madmadvegan.com,Mo-Th 13:00-23:00; Fr 13:00-00:00; Sa 17:00-19:30; Su 13:00-23:00,,,,
7796615986,node,40.4153709,-3.6989014,Arrocería Marina Ventura,,,,,,,,,,,,
7833114476,node,40.4214592,-3.7055527,El Lugar de Martina,burger,Plaza de Santa María Soledad Torres Acosta,2,28004,Madrid,,,,yes,,,yes
7881641306,node,40.4287956,-3.6927809,La Vaquería Montañesa,,Calle de Blanca de Navarra,8,28010,Madrid,,https://lavaqueriamontanesa.es/,,,,,
7894295828,node,40.4215606,-3.7000761,Fratelli d'Italia,,Calle de Hortaleza,28,,Madrid,+34 91 515 41 06,https://www.fratelliditalia.es/,"Mo-Su 13:00-16:00, 20:30-24:00",,,,
8095017481,node,40.4179924,-3.703242,La Cuenva de 1900,,,,,,,,,,,,
8124007396,node,40.4073644,-3.7001373,Grosso Napoletano,italian,Calle de Valencia,9,28012,Madrid,+34 91 005 36 95,https://www.grossonapoletano.com/locales/valencia-9/,,,,,
8125036020,node,40.4256332,-3.7086801,El Lugarcito,,Calle de Noviciado,9,28015,Madrid,+34 628 24 98 98,,,,,,
8146885817,node,40.4202504,-3.6919982,Raimunda,,Paseo de Recoletos,2,,,,,,,,,
8186450088,node,40.4236949,-3.6916509,Gran Café El Espejo,,Paseo de Recoletos,31,28004,Madrid,+34 691 141726,https://www.grancafeelespejo.com/,,,,,
8186450108,node,40.4224409,-3.6942202,Cannibal Raw Bar,,Calle del Almirante,12,28004,Madrid,+34 91 026 87 94,http://www.cannibalrawbar.es/,,,,,
8234892117,node,40.421697,-3.7001627,Takomama,mexican,,,,,,,,,,,
8234892318,node,40.416026,-3.7058308,PEPE TACO,mexican,Calle de las Postas,12,28012,Madrid,,,,,,,
8284059194,node,40.4093227,-3.7038934,Mandela 100,senegalese,Calle del Mesón de Paredes,52,,,+34 632 15 85 49; +34 914 67 32 11,,,no,,,limited
8343337400,node,40.4117395,-3.7066306,Azura Bar,,,,,,,,,,,,
8380404258,node,40.4116626,-3.7107998,El Camarote,,Plaza de la Puerta de Moros,8,28005,Madrid,+34 913 65 42 80,,,,,,limited
8414730489,node,40.414275,-3.6968598,El Barril de las Letras,,,,,,,https://barrildelasletras.com/,,,,,limited
8463970039,node,40.4080505,-3.697535,Raji Industani,indian,Calle del Doctor Piga,21,28012,Madrid,+34656601006,,,,,,
8493958758,node,40.422448,-3.695577,Tuk Tuk,asian,Calle del Barquillo,26,28004,Madrid,+34663446974,http://tuktukstreetfood.es/,,,,,no
8593232711,node,40.4140182,-3.7011068,Viet Nam,vietnamese,Calle de las Huertas,4,28012,Madrid,+34 917 55 31 26,https://vietnamrestaurante.com/,,,,,
8593238418,node,40.4159628,-3.7004302,La Reserva,,Calle del Príncipe,10,28012,Madrid,,,,,,,
8600619587,node,40.4242027,-3.7134475,L'Art Crêperie,crepe,Calle de Martín de los Heros,5,28008,Madrid,,,,,,,
8625818256,node,40.4243592,-3.6951299,Totò e Peppino,italian;pizza,,,,,+34 913 08 73 70,,,,,,
8677856416,node,40.4150268,-3.7049141,La Imprenta,,Calle de la Bolsa,10,28012,Madrid,,http://laimprentarestaurante.com/,,,,,
8677891817,node,40.4150191,-3.7050703,El Hortera,,Calle de la Bolsa,12,28012,Madrid,+34 91 005 97 27,http://elhortera.com/,,,,,
8701012166,node,40.4082996,-3.6991901,Tatema Madrid,,Calle de Argumosa,11,28012,Madrid,+34910968855,https://tatemamadrid.com/,,,,,
8711761352,node,40.4212367,-3.7035471,Hunan Restaurant,chinese,Calle de la Ballesta,4,28004,Madrid,,http://www.hunanrestaurantmadrid.com/,"Mo-Su 13:00-16:30,19:00-23:30",,,,
8714822035,node,40.4149249,-3.7012256,Tapa Tapa Santa Ana,regional;spanish,Plaza de Santa Ana,1,28012,Madrid,,,,yes,,,yes
8714822079,node,40.4090165,-3.6936473,Trattoria Pinocchio,italian,Calle de Sánchez Bustillo,5,28012,Madrid,+34 91 468 73 73,http://www.pinocchio.es/,,yes,,,no
8714822102,node,40.4069704,-3.6950056,Shangyuan,chinese,,,,,,,,no,,,yes
8725878217,node,40.4132413,-3.6965549,Lola Si Mola,spanish,Calle de las Huertas,55,28014,Madrid,,https://lolasimola.com/,,,,,
8747302217,node,40.4217156,-3.7220873,Asador El Molinón,,,,,,,,,yes,,,
8770493881,node,40.4090226,-3.6953055,Lacaña,,Calle de Santa Isabel,50,28012,Madrid,+34 91 5272269,http://www.xn--lacaaonline-4db.es/,,yes,,,no
8793021620,node,40.4114114,-3.6994133,La Esperanza,mediterranean,Calle de la Torrecilla del Leal,3,28012,Madrid,,https://www.laesperanzabar.com/,Mo-Su 12:00-23:00,,,,
8793161317,node,40.4071978,-3.7083221,El Capricho Extremeño,,Calle de Carlos Arniches,30,28005,,,,Su 08:00-18:00; Sa 10:00-17:00,,,,
8807517017,node,40.4170977,-3.6988046,AskuaBarra,spanish,Calle de Arlabán,7,28014,,+34915937507,https://askuabarra.com/,"Su 13:30-15:30; Mo-Th 13:30-15:30, 20:30-23:30; Fr-Sa 13:30-15:30, 20:30-23:00",,,,
8808929417,node,40.4244551,-3.7021688,Vira Vira - The Gyro's,,Corredera Alta de San Pablo,1,28004,,,https://www.viraviragyros.com/,Mo-Su 12:00-01:00,,,,
8922880117,node,40.4113646,-3.6987017,Tiki Taco Santa Isabel,mexican,Calle de Santa Isabel,5,28012,Madrid,,,Mo-Su 13:00-01:00,,,,no
8928969617,node,40.4186789,-3.6995009,Sala de Despiece 2,,Calle de la Virgen de los Peligros,8,28013,,,https://saladedespiece.com/,,,,,
8947051747,node,40.4207886,-3.7027816,,asian,,,,,,,,,,,
8960060417,node,40.406033,-3.6949685,Pupuseria Madrid Rio Grande Atocha,,Paseo de Santa María de la Cabeza,16,28045,Madrid,,,Mo-Su 12:00-23:00,,,,
8960431217,node,40.4127896,-3.6983066,Kausa Madrid by Gonzáles Bastidas,peruvian,Calle Amor de Dios,9,28014,Madrid,,https://kausamadrid.es/,"We-Su 13:00-17:00, 20:00-23:00; Mo 13:00-17:00",,,,
8968610826,node,40.4172337,-3.710979,Le Bistroman Atelier,,,,,,+34 914 47 27 13,https://lebistroman.es/,,,,,
8993499617,node,40.4074751,-3.6996997,,,Calle de la Sombrerería,6,28012,Madrid,,,,,,,
9023290420,node,40.4121093,-3.7072714,Be Beirut,arab,,,,,,,,,only,,
9033238361,node,40.4206617,-3.7085187,La Terraza del Santo Domingo,,,,,,+34 915 594 931,https://laterrazadelsantodomingo.es/es,,,,,
9050560233,node,40.4230454,-3.6955195,La Cachapera,cachapa;venezuelan,Calle del Barquillo,34,28004,Madrid,,https://www.lacachapera.es/en/,,,yes,,limited
9066413415,node,40.4223109,-3.7061009,VEGA,,Calle de la Luna,9,28004,Madrid,+34 910 794 969,https://luna.govega.es/,Mo-Su 13:00-23:55+,no,,,no
9072971491,node,40.4081081,-3.6935614,El Jardín de Arzábal,,Calle de Santa Isabel,52,28012,Madrid,+34 915 286 828,https://www.grupoarzabal.com/espacio/arzabal-museo/,Mo 09:00-01:00; Tu 12:00-01:00; We-Th 09:00-01:00; Fr-Sa 09:00-02:00; Su 09:00-19:00,yes,,,
9072971499,node,40.4196872,-3.7101408,Restaurante Dos Cielos,,Cuesta de Santo Domingo,5,,,+34 915 416 700,https://www.restaurantedoscielos.com/,,,,,
9111233919,node,40.4208006,-3.6918537,Dai,,Paseo de Recoletos,6,,,,,,,,,
9207340718,node,40.4151999,-3.7088608,Casa Mories,,,,,,+34 91 3666000,https://casamories.es/,,,,,
9207695355,node,40.4220139,-3.6906004,NOI,italian,Calle de Recoletos,6,28001,Madrid,+34 91 0694 007,https://restaurantenoi.com/,,,,,
9208165518,node,40.4116292,-3.7072527,bobia,,,,,,,,,,,,
9303690147,node,40.423364,-3.70876,Ishou,ramen,Plaza de los Mostenses,13,28015,Madrid,,,,no,,,
9350955617,node,40.4256529,-3.7021954,Cártel de Malasaña,mexican,,,,,,,,,,,
9355421343,node,40.4083058,-3.7162104,Ronda,,,,,,,,,,,,
9355421344,node,40.4081098,-3.715742,Taquería María Bonita,mexican,,,,,,,,,,,
9355421345,node,40.4080038,-3.7154805,Bar Retaurante Estoril,,,,,,,,,,,,
9369769170,node,40.4233935,-3.7156638,La Cueva de Barragan II,,Calle de Arriaza,18,,,,,,,,,
9371385505,node,40.4236876,-3.697333,Kritikos,greek,Calle de San Gregorio,11,28004,Madrid,,,"Mo-Th 13:30-16:00,20:30-23:00, Fr,Sa 13:30-16:30,20:30-24:00, Su 13:30-16:30,20:30-23:00",,,,
9423873889,node,40.4154674,-3.7003953,Macao,,,,,,+34 915 21 89 11,https://restaurantemacao.es,,,,,
9505501580,node,40.4273732,-3.6926755,Fayer Madrid,israeli;argentinian;middle_eastern,Calle de Orfila,7,28010,Madrid,+34910053290,https://fayer.com/madrid.html,Mo-Su 13:00-23:45,,,yes,
9505506479,node,40.4287454,-3.6911892,Patio Siete,regional;international,Calle de Fortuny,7,28010,Madrid,+34 914 541 465,https://www.patiosiete.com/,Mo-Su 08:00-22:00,,,,
9521282434,node,40.425759,-3.7134516,Sabor Sichuan,chinese;sichuan;hot_pot,Calle de Ventura Rodríguez,5,28008,Madrid,+34915599183,,,,,,
9532674317,node,40.4204441,-3.7051988,ella Sky Bar,,Gran Vía,42,,,,,,,,,
9561162294,node,40.4196986,-3.7052424,El Vagón de la Máquina,,Plaza de Callao,2,28013,,+34 918 31 75 88,https://lamaquinagourmet.es,,,,,
9566847797,node,40.4194896,-3.7030454,熊仔解馋坊II（Restaurante xiongzai II）,,Calle de la Salud,8,,,,,,,,,
9572715417,node,40.4102522,-3.7010642,Dakar,african,,,,,,,,,,,
9592619990,node,40.4241049,-3.7103967,Sichuan Kitchen,,Calle del Maestro Guerrero,4,,,+34 910 25 16 05,https://senhaish.com/sichuan-kitchen/,"Mo off; Tu-Su 12:00-16:30, 19:00-24:00",,,,
9607704655,node,40.409165,-3.7011392,Brutal Burrito,,,,,,,,,,,,
9626371117,node,40.4131744,-3.7006114,Zuppa,,Calle de Atocha,47,28012,Madrid,,,Mo-Sa 12:00-23:00; Su 12:00-17:00,no,,,
9667502017,node,40.414802,-3.7041077,Barinka,peruvian,Calle de la Bolsa,4,,,+34 910 86 49 51,,"Mo-Tu, Th 11:00-16:00, 20:00-23:00; Fr-Sa 11:00-00:00; Su 11:00-20:00",,,,
9670801490,node,40.4151792,-3.7000464,Taberna La Trucha,,Calle de Manuel Fernández y González,3,28014,Madrid,+34 910 661 810,https://www.tabernalatrucha.es,,,,,
9671955817,node,40.407499,-3.7094774,Tasty Bowl,,,,,,,,"Tu-Fr 12:15-17:00,19:30-23:30; Sa,Su 12:15-17:30,19:30-24:00",,,,
9688494681,node,40.4104659,-3.7045819,África Ndiambour,senegalese,,,,,,,,no,,,
9688494682,node,40.4090342,-3.7036814,Colores,senegalese,,,,,,,,,,,
9688494683,node,40.4089219,-3.7029907,La Teranga,senegalese,,,,,,,,,,,
9702224867,node,40.4208721,-3.7000782,Taquería Mi Ciudad,mexican,Calle de las Infantas,9,28004,Madrid,+34 918317978,https://www.taqueriamiciudad.com/,,,,,
9705662564,node,40.4256209,-3.7146938,Taberna La Cata,spanish;local,Calle de Martín de los Heros,25,28008,Madrid,+34917863624,,,,,,
9724478123,node,40.412639,-3.6956978,La Diez,italian,,,,,,,,,,,no
9743143417,node,40.4202807,-3.6995311,Tiki Taco Clavel,mexican,Calle del Clavel,5,28004,,,,Su-Th 13:00-01:00; Fr-Sa 13:00-02:30,,,,limited
9757765117,node,40.4136203,-3.7103929,D'stapa,,Calle de Segovia,8,28005,,+34 660 65 90 61,https://arroceriadstapamadrid.com,"Tu-Sa 13:00-17:00, 20:00-00:00; Su 13:00-17:00",,,,
9758926517,node,40.4158392,-3.7017716,Yamato BBQ,,Calle de la Victoria,8,28012,,,,,,,,
9758926518,node,40.4154971,-3.7017597,Grama Lounge,,Calle de la Cruz,19,28012,,+34 91 240 55 87,https://gramabar.com/,,,,,
9758947617,node,40.4162467,-3.7085574,Bar Gyoza Go!,,Plaza del Comandante Las Morenas,5,28013,,,,,,,,
9810350517,node,40.4149401,-3.7119694,Casa Pipi,,Calle del Sacramento,10,,,,,,,,,
9828407117,node,40.4230581,-3.7024184,Egeo Suvlakeria Griega,greek,Calle del Barco,41,28004,,,https://grupoits-cp153.wordpresstemporal.com/pruebaweb/,"Mo, We-Th 13:30-16:30, 20:00-23:30; Fr-Su 13:30-23:30",no,,,
9848416962,node,40.4128933,-3.7113964,Cava de Illán,,,,,,,,,,,,limited
9848416963,node,40.4128218,-3.7114116,Vanila,,,,,,,,,,,,limited
9856192817,node,40.4155736,-3.7022668,Urvan Street Food,,,,,,,,,,,,
9865440520,node,40.4228723,-3.6996803,Burritos Tex Mex,mexican,Calle de Augusto Figueroa,,,,,,,,,,
9869010717,node,40.418907,-3.6995762,Superchulo,,Calle de la Virgen de los Peligros,10,,,+34 911 088 047,https://www.superchulorestaurante.com/,,,,,
9872189435,node,40.4072632,-3.7165501,Las Viñas,,Calle de Gil Imón,10,28005,Madrid,,,,,,,no
9872189437,node,40.4070698,-3.7167897,,,,,,,,,,,,,yes
9881399617,node,40.4176922,-3.7034029,La Arepera Resto-bar,arepa,Calle de Tetuán,20,28013,,,https://laarepera.es/,,,,,
9883567331,node,40.4151233,-3.6990227,Decadente,,,,,,,,,,,,
9891433998,node,40.4226355,-3.7117831,Ginkgo Restaurante & Sky Bar,,,,,,+34 91 595 55 12,https://www.ginkgoskybarmadrid.com/,,,,,
9897424121,node,40.4136761,-3.7075572,La Mas Castiza,,Calle de Toledo,28,28005,,+34913546619,http://lamazcastiza.es,Mo-Su 08:00-23:00,,,,
9905746218,node,40.4141175,-3.6968621,Parrilla El Barril,barbecue,,,,,,,,,,,
9905746317,node,40.4082294,-3.6987356,África Fusión,african,,,,,,,,,,,
9905748217,node,40.4082866,-3.7015048,La Alhambra,arab,,,,,+34 915 30 18 23,https://la-alhambra.eatbu.com/,,,,,
9906568017,node,40.4103892,-3.6946942,Jinode,,Calle de Atocha,111,,,,,,,,,no
9907522886,node,40.4226695,-3.696006,Cisne Azul,,,,,,,,,,,,
9915922736,node,40.4147964,-3.7023827,Entre Pisc y Nazca,coffee_shop;diner;peruvian,Calle de Espoz y Mina,32,28012,,+34651595641,,"Mo-We, Sa 13:30-01:00; Th-Fr 13:30-03:00",,,,
9932043817,node,40.4091993,-3.7016755,Pakistani restaurante,indian,Calle de Lavapiés,53,,,+34 690290719,,,,,,
9963631424,node,40.4156736,-3.710176,Sports & Tapas Bar Madrid,regional;tapas;spanish,Calle Mayor,68,28013,Madrid,+34 624 29 52 27,https://tapasbarmadrid.com,Mo-Sa 18:00-00:00,,,,
9993666139,node,40.4140033,-3.7113337,Rollo Ocho,,,,,,,,13:00-02:00,yes,,,limited
10018049217,node,40.4221808,-3.6974974,Tienda de Vinos,,Calle de Augusto Figueroa,35,28004,Madrid,,,,,,,no
10067418222,node,40.4148449,-3.7034978,El Senador,,,,,,,,,,,,
10097756914,node,40.426087,-3.6922322,La Fonda Lironda,,Calle de Génova,27,,,+34 911 08 88 81,https://grupocarbon.es/restaurantes/fonda-lironda/,"Su-We 13:00-01:00, Th 13:00-02:00, Fr,Sa 13:00-02:30",,,,no
10143790117,node,40.4157868,-3.6988703,Inti de Oro,,,,,,,,,,,,
10146817117,node,40.4160565,-3.6988338,La vaca argentina,,,,,,,,,,,,
10185348229,node,40.4193702,-3.6988574,Honest Greens,organic,Gran Vía,7,28013,Madrid,+34 931 22 76 64,https://honestgreens.com/,Mo-Su 08:30-23:00,no,yes,,
10187203244,node,40.414626,-3.6968173,Can Punyetes,,,,,,,,Mo-Su 13:00-16:00; Mo-Sa 20:00-23:00,,,,no
10188297805,node,40.4129869,-3.7135257,EatMyTrip Brunch & Cocktails,brunch,Calle de la Morería,11,28005,Madrid,+34611151030,https://eatmytrip.com/,,,,,
10200602604,node,40.4184488,-3.7053911,Naked & Sated: Preciados,,Calle del Maestro Victoria,5,28013,Madrid,+34 914 442 277,https://nakedandsated.com/,,,,,
10219383568,node,40.4213734,-3.7027534,Sanissimo Gran Via,,Calle del Barco,8,28004,Madrid,+34 910 73 18 54,https://sanissimo.eu/,,,,,
10219383569,node,40.4227242,-3.7232986,Sanissimo Principe Pío,,Paseo de la Florida,37,28008,Madrid,+34 911 89 39 71,https://sanissimo.eu/,,yes,,,
10236796779,node,40.417215,-3.700878,Davvero,italian,Calle de Alcalá,12,28014,,+34 91 765 99 51,https://davverorestaurante.com,,,,,
10250749353,node,40.413021,-3.7113705,El Bacaro de Fabio,,Plaza de la Paja,2,,,+34 91 039 04 57,https://elbacarodefabio.es,,,,,no
10266331327,node,40.4219768,-3.6901268,Sky Sushi & Ramen,sushi,,,,,,,,,,,
10266331328,node,40.4220452,-3.6902931,El Barril del Recoletos,fish,,,,,,,,,,,
10273282138,node,40.4128773,-3.6950964,Los Rotos,regional,Calle de las Huertas,74,28014,Madrid,+34 914 29 33 52,,Mo-Th 09:00-00:00; Fr 09:00-01:00; Sa 10:00-01:00; Su 10:00-00:00,,,,no
10299468151,node,40.4184379,-3.7053938,Naked & Sated: Preciados,,,,,,,,,,,,
10562233580,node,40.4159552,-3.6996547,Casa Lobo,spanish,Calle de Echegaray,8,28014,Madrid,+34 913 60 00 01,https://casaloborestaurante.com/,,no,no,,limited
10564461391,node,40.4239135,-3.7109427,El Edén Gastrobar,brunch;spanish;international;pizza;japanese;dessert;salad,Calle del Maestro Guerrero,,28013,Madrid,+34 919 19 33 93,https://www.riu360rooftopbar.com,,no,no,,yes
10572482523,node,40.420742,-3.6999565,Ramen Shifu,,Calle de las Infantas,14,,,,,,,,,no
10574429709,node,40.4218737,-3.6902566,Juana La Loca,,Calle de Recoletos,10,28001,Madrid,+34 689329934,http://juanalaloca.com.es/,"Mo-Su 13:00-17:00,19:30-00:30",,,,
10574468209,node,40.4115343,-3.6994148,La Esperanza,mediterranean;spanish,Calle de la Torrecilla del Leal,3,28012,,,https://www.laesperanzabar.com/,Sa-We 13:00-02:00; Th-Fr 13:00-00:30,,,,
10574506609,node,40.4070349,-3.7007415,La Fisna Vinos,,Calle del Amparo,91,28012,,,,,,,,
10574530541,node,40.4187331,-3.6995059,Sala de Despiece 2,,Calle de la Virgen de los Peligros,8,28013,,,,,,,,
